importance
0.16138773
0.06483277
0.0
0.0
0.0002844189
0.0015021352
0.007428217
0.060988687
0.0051113316
0.0
0.002000097
0.2365248
0.019760685
0.012516579
0.001425877
0.002903232
0.0
0.0
0.03841722
0.00019689358
0.00886101
0.0
0.00076823373
0.0014735393
0.00086135586
0.0
0.0
0.02366819
0.0013219531
0.031429075
0.0
0.0014682598
0.0
0.00020748939
0.0
0.0
0.0
0.020746194
0.012898697
0.008014546
0.0003197521
0.0
0.00050389743
0.0
0.00039546646
0.015620804
0.0010594263
0.0145021705
0.0005041476
0.0021099362
0.000706265
0.0
0.00151881
0.012242157
0.027296182
0.0037332752
0.004630952
0.0
0.0
0.0
0.0
2.9022623e-05
0.0
0.0011605856
0.0
0.0
0.0
0.00037411257
0.0
0.0
0.002166735
0.001958534
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.002114192
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0018881201
0.0
0.0
0.0
0.0
0.0
0.002081993
0.0
0.0
0.0
0.0073872088
0.0038252845
0.0
0.0
0.00064306625
0.0014490763
0.00991358
0.0014343408
0.0035486717
0.0015985556
0.00047606876
0.0147564635
0.0
0.0
0.0
0.0
0.00014036402
0.0
0.0
0.0
0.00027603522
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00013828598
0.0
0.0
0.0
0.0
0.017599382
0.0040900744
0.004930948
0.0
0.006952537
0.00944284
0.009393545
0.011195706
0.03175575
0.02851108
0.006625405
